Role	Rank	Last_word	pos	case	gender	animacy	number	link_name	t	r
время	периферия	секунды	S	acc	f	inan	pl	nmod	unit time:moment	abstr
время	периферия	заседания	S	acc	n	inan	pl	nmod	action	abstr
время	периферия	детстве	S	loc	n	inan	sg	nmod	time:period	abstr
время	периферия	порою	S	ins	f	inan	sg	nmod	space time	abstr concr
время	периферия	зиму	S	acc	f	inan	sg	nmod	time:season time	abstr
время	периферия	время	S	acc	n	inan	sg	nmod	param time	abstr
время	периферия	ситуации	S	loc	f	inan	sg	nmod		abstr
время	периферия	будни	S	acc				nsubj	time:week	abstr
время	периферия	двенадцать	NUM	acc				conj		card
время	периферия	понедельник	S	acc	m	inan	sg	nmod	time:week	abstr
время	периферия	года	S	acc	m	inan	pl	nmod	unit time:period	abstr
время	периферия	матч	S	acc	m	inan	sg	dobj	action	abstr
время	периферия	репетиции	S	acc	f	inan	pl	nmod	action	abstr
время	периферия	случаях	S	loc	m	inan	pl	nmod		abstr
время	периферия	время	S	acc	n	inan	sg	nmod	param time	abstr
время	периферия	веке	S	loc	m	inan	sg	nmod	unit time:period	abstr
время	периферия	года	S	acc	m	inan	pl	nmod	unit time:period	abstr
время	периферия	случаях	S	loc	m	inan	pl	nmod		abstr
время	периферия	пасху	S	acc	f	inan	sg	nmod		abstr
время	периферия	поступления	S	acc	n	inan	pl	dobj		abstr
время	периферия	день	S	acc	m	inan	sg	nmod	time	abstr
время	периферия	время	S	acc	n	inan	sg	nmod	param time	abstr
время	периферия	раз	S	acc	m	inan	sg	nmod		abstr
время	периферия	время	S	acc	n	inan	sg	nmod	param time	abstr
время	периферия	понедельник	S	acc	m	inan	sg	nmod	time:week	abstr
время	периферия	время	S	acc	n	inan	sg	nmod	param time	abstr
время	периферия	неделе	S	loc	f	inan	sg	nmod	unit time:period	abstr
время	периферия	момент	S	acc	m	inan	sg	nmod	time:moment	abstr
время	периферия	древности	S	loc	f	inan	sg	nmod		abstr
время	периферия	год	S	acc	m	inan	sg	nmod	unit time:period	abstr
время	периферия	отъездом	S	ins	m	inan	sg	nmod	move	abstr
время	периферия	году	S	loc2	m	inan	sg	nmod	unit time:period	abstr
время	периферия	вечера	S	acc	m	inan	pl	nmod	time	abstr
время	периферия	году	S	loc2	m	inan	sg	nmod	unit time:period	abstr
время	периферия	году	S	loc2	m	inan	sg	nmod	unit time:period	abstr
время	периферия	неделями	S	ins	f	inan	pl	nmod	unit time:period	abstr
время	объект	ночь	S	acc	f	inan	sg	nmod	time	abstr
время	периферия	весной	S	ins	f	inan	sg	nmod	time:season time	abstr
время	периферия	завтраком	S	ins	m	inan	sg	ROOT		abstr
время	периферия	днём	S	ins	m	inan	sg	nmod	time	abstr
время	периферия	минуту	S	acc	f	inan	sg	nmod	unit time:moment	abstr
время	объект	лето	S	acc	n	inan	sg	dobj	time:season time	abstr
время	периферия	столетия	S	acc	n	inan	pl	nmod	time:term	abstr
время	периферия	два	NUM	acc				nummod		card:pauc
время	периферия	отъездом	S	ins	m	inan	sg	nmod	move	abstr
время	периферия	срок	S	acc	m	inan	sg	dobj	time:period param	abstr
время	периферия	настоящем	S	loc	n	inan	sg	nmod		
время	периферия	время	S	acc	n	inan	sg	nmod	param time	abstr
время	периферия	раз	S	acc	m	inan	sg	nmod		abstr
время	периферия	вторник	S	acc	m	inan	sg	nmod	time:week	abstr
время	периферия	года	S	acc	m	inan	pl	nmod	unit time:period	abstr
время	объект	недели	S	acc	f	inan	pl	nmod	unit time:period	abstr
время	периферия	времени	S	loc	n	inan	sg	dobj	param time	abstr
время	периферия	ночи	S	loc2	inan	f	pl	conj	time	abstr
время	периферия	вечерами	S	ins	m	inan	pl	dobj	time	abstr
время	периферия	ночь	S	acc	f	inan	sg	nmod	time	abstr
время	периферия	праздники	S	acc	m	inan	pl	dobj	action	abstr
время	периферия	лимане	S	loc	m	inan	sg	nmod	space topon reservoir	propn concr
время	периферия	году	S	loc2	m	inan	sg	nmod	unit time:period	abstr
время	периферия	годами	S	ins	m	inan	pl	nmod	unit time:period	abstr
время	периферия	часами	S	ins	m	inan	pl	nmod	unit time:period	abstr
время	периферия	полчаса	S	acc	m	inan	sg	nmod	time	abstr
время	периферия	день	S	acc	m	inan	sg	nmod	time	abstr
время	периферия	будущем	S	loc	n	inan	sg	nmod	time	abstr
время	объект	войну	S	acc	f	inan	sg	dobj	inter	abstr
время	периферия	эпохе	S	loc	f	inan	sg	nmod	time:period time:age	abstr
время	периферия	годами	S	ins	m	inan	pl	nmod	unit time:period	abstr
время	периферия	ночью	S	ins	f	inan	sg	nmod	time	abstr
время	периферия	время	S	acc	n	inan	sg	nmod	param time	abstr
время	периферия	оборот	S	acc	m	inan	sg	nmod	move	abstr
время	периферия	зрелости	S	loc	f	inan	sg	nmod		abstr
время	периферия	отделении	S	loc	n	inan	sg	nmod		abstr
время	периферия	момент	S	acc	m	inan	sg	nmod	time:moment	abstr
время	периферия	года	S	acc	m	inan	pl	nmod	unit time:period	abstr
время	периферия	раз	S	acc	m	inan	sg	nmod		abstr
время	периферия	возрасте	S	loc	m	inan	sg	nmod	time:age	abstr
время	периферия	раз	S	acc	m	inan	sg	nmod		abstr
время	периферия	минуты	S	acc	f	inan	pl	nmod	unit time:moment	abstr
время	периферия	неделе	S	loc	f	inan	sg	nmod	unit time:period	abstr
время	периферия	воскресенье	S	acc	n	inan	sg	nmod	time:week	abstr
время	периферия	августе	S	loc	m	inan	sg	ROOT	time:month persn hum	propn abstr
время	периферия	раз	S	acc	m	inan	sg	nmod		abstr
время	периферия	года	S	acc	m	inan	pl	nmod	unit time:period	abstr
время	периферия	понедельник	S	acc	m	inan	sg	nmod	time:week	abstr
время	периферия	неделю	S	acc	f	inan	sg	nmod	unit time:period	abstr
время	периферия	пятницу	S	acc	inan	f	sg	nmod	time:week	abstr
время	периферия	сутки	S	acc				nmod	unit time:period	abstr
время	периферия	вечер	S	acc	m	inan	sg	dobj	time	abstr
время	периферия	время	S	acc	n	inan	sg	nmod	param time	abstr
время	периферия	год	S	acc	m	inan	sg	nmod	unit time:period	abstr
время	периферия	мгновенье	S	acc	n	inan	sg	nmod	time:moment	abstr
время	периферия	года	S	acc	m	inan	pl	nmod	unit time:period	abstr
время	периферия	два	NUM	acc				nummod		card:pauc
время	периферия	года	S	acc	m	inan	pl	nmod	unit time:period	abstr
время	периферия	вечером	S	ins	m	inan	sg	conj	time	abstr
время	периферия	весной	S	ins	f	inan	sg	nmod	time:season time	abstr
время	периферия	три	NUM	acc				nummod		card:pauc
время	периферия	днями	S	ins	m	inan	pl	nmod	time	abstr
время	объект	год	S	acc	m	inan	sg	nmod	unit time:period	abstr
время	периферия	время	S	acc	n	inan	sg	nmod	param time	abstr
время	периферия	одиночества	S	acc	n	inan	pl	dobj		abstr
время	периферия	год	S	acc	m	inan	sg	nmod	unit time:period	abstr
время	периферия	годы	S	acc	m	inan	pl	nmod	unit time:period	abstr
время	периферия	день	S	acc	m	inan	sg	nmod	time	abstr
время	периферия	свадьбы	S	acc	f	inan	pl	nmod	action	abstr
время	периферия	младенчестве	S	loc	n	inan	sg	nmod	time:age	abstr
время	периферия	днями	S	ins	m	inan	pl	nmod	time	abstr
время	периферия	отделении	S	loc	n	inan	sg	nmod		abstr
время	периферия	которые	APRO	acc	inan	pl	acc	dobj	ord	rel
время	периферия	году	S	loc2	m	inan	sg	nmod	unit time:period	abstr
время	периферия	вечером	S	ins	m	inan	sg	conj	time	abstr
время	периферия	премьеры	S	acc	f	inan	pl	nmod		abstr
время	периферия	ночи	S	loc2	inan	f	pl	conj	time	abstr
время	периферия	минуты	S	acc	f	inan	pl	nmod	unit time:moment	abstr
время	периферия	вечер	S	acc	m	inan	sg	dobj	time	abstr
время	периферия	момент	S	acc	m	inan	sg	nmod	time:moment	abstr
время	периферия	десять	NUM	acc				nummod		card
время	периферия	днём	S	ins	m	inan	sg	nmod	time	abstr
время	периферия	году	S	loc2	m	inan	sg	nmod	unit time:period	abstr
время	периферия	другой	APRO	loc	f	sg	loc	nmod		spec
время	периферия	власти	S	loc	f	inan	sg	nmod		abstr
время	периферия	пять	NUM	acc				nummod		card
время	периферия	раз	S	acc	m	inan	sg	nmod		abstr
время	периферия	минуту	S	acc	f	inan	sg	nmod	unit time:moment	abstr
время	периферия	посевом	S	ins	m	inan	sg	nmod		abstr
время	периферия	миг	S	acc	m	inan	sg	nmod	time:moment	abstr
время	периферия	время	S	acc	n	inan	sg	nmod	param time	abstr
время	периферия	ночами	S	ins	f	inan	pl	nmod	time	abstr
время	периферия	дни	S	acc	m	inan	pl	nmod	time	abstr
время	периферия	землю	S	acc	f	inan	sg	dobj	astr space	concr
время	периферия	два	NUM	acc				nummod		card:pauc
время	периферия	сентябре	S	loc	m	inan	sg	nmod	time:month	abstr
время	периферия	год	S	acc	m	inan	sg	nmod	unit time:period	abstr
время	периферия	субботу	S	acc	f	inan	sg	nmod	time:week	abstr
время	периферия	дни	S	acc	m	inan	pl	nmod	time	abstr
время	периферия	этим	APRO	ins	m	sg	ins	det		dem
время	периферия	выставки	S	acc	f	inan	pl	dobj	loc	abstr
время	периферия	сном	S	ins	m	inan	sg	nmod	physiol	abstr
время	периферия	году	S	loc2	m	inan	sg	nmod	unit time:period	abstr
время	периферия	недели	S	acc	f	inan	pl	nmod	unit time:period	abstr
время	периферия	раз	S	acc	m	inan	sg	nmod		abstr
время	периферия	года	S	acc	m	inan	pl	nmod	unit time:period	abstr
время	периферия	день	S	acc	m	inan	sg	nmod	time	abstr
время	периферия	года	S	acc	m	inan	pl	nmod	unit time:period	abstr
время	периферия	года	S	acc	m	inan	pl	nmod	unit time:period	abstr
время	периферия	года	S	acc	m	inan	pl	nmod	unit time:period	abstr
время	периферия	сутки	S	acc				nmod	unit time:period	abstr
время	периферия	месте	S	loc	n	inan	sg	ROOT	space	concr
время	периферия	пору	S	acc	f	inan	sg	nmod	space time	abstr concr
